,success,NetworkStrength,ClientTenure,Employees,state,Industry,population,tot_payroll_q1,tot_payroll_annual,tot_employers,company_size,income_cat
29126,0,0.2965,3,2,MD,I23,971777.0,1158506.0,4208295.0,2387.0,Micro,Upper
29131,1,0.149,1,21,TX,Unknown,782341.0,89625.0,389272.0,851.0,Small,Lower-Middle
29134,0,0.7132,7,50,MI,I19,602622.0,219432.0,886512.0,581.0,Small,Middle
29136,0,0.9689,12,12,GA,I09,805321.0,656098.0,2389463.0,2120.0,Small,Upper
29146,0,0.7873,27,30,CA,I17,839631.0,210089.0,855061.0,1474.0,Small,Middle
29155,0,0.7194,9,24,FL,I11,2496435.0,276990.0,1138849.0,1944.0,Small,Upper Middle
29161,1,1.1132,32,588,TN,I25,66283.0,118139.0,438672.0,612.0,Large,Lower-Middle
29164,1,0.4896,1,58,UT,Unknown,1029655.0,260629.0,1068925.0,1320.0,Medium,Upper Middle
29180,1,0.2745,32,10,SC,I27,61697.0,51728.0,206866.0,572.0,Micro,Low
29183,0,0.7129,25,25,MI,I21,1820584.0,527733.0,1903654.0,1778.0,Small,Upper Middle
29191,0,0.175,10,5,VA,I15,312311.0,510963.0,2122698.0,1507.0,Micro,Upper
29194,0,-0.1124,2,27,MN,I27,1152425.0,474262.0,1946739.0,936.0,Small,Upper
29199,0,0.0983,3,11,NE,I17,34876.0,143025.0,616665.0,1127.0,Small,Middle
29217,1,0.677,4,12,CA,I22,3010232.0,363802.0,1425395.0,1553.0,Small,Upper Middle
29229,0,1.4919,3,21,GA,I13,175511.0,178929.0,772382.0,1988.0,Small,Middle
29238,0,-0.1977,2,76,OK,Unknown,603403.0,280542.0,1152756.0,461.0,Medium,Upper Middle
29244,0,-0.2097,23,19,PA,I20,365169.0,105573.0,451629.0,966.0,Small,Lower-Middle
29250,1,0.3749,14,197,TX,I27,2368139.0,461038.0,1903191.0,1195.0,Medium,Upper Middle
29258,1,0.3904,4,86,CA,Unknown,220000.0,51177.0,219718.0,538.0,Medium,Low
29261,0,0.7062,32,12,GA,I19,920581.0,1913802.0,6046434.0,2572.0,Small,Upper
29274,0,0.5555,1,33,TX,I24,1024266.0,119682.0,466342.0,880.0,Small,Lower-Middle
29281,0,0.677,30,9,CA,I13,3010232.0,1253658.0,5197226.0,4010.0,Micro,Upper
29283,0,-0.1124,21,12,MN,I20,1152425.0,94653.0,400498.0,422.0,Small,Lower-Middle
29292,0,0.1805,1,7,TX,I15,1809034.0,523165.0,2157102.0,962.0,Micro,Upper
29305,1,0.401,2,17,NC,I20,159437.0,318614.0,1193905.0,1778.0,Small,Upper Middle
29307,0,0.3749,7,60,TX,I27,2368139.0,85832.0,362900.0,754.0,Medium,Lower-Middle
29313,0,0.7163,12,80,CO,I19,622263.0,43084.0,177749.0,378.0,Medium,Low
29315,0,-0.1249,22,23,TX,Unknown,1714773.0,709516.0,2849961.0,3009.0,Small,Upper
29329,0,-0.1144,2,37,VA,Unknown,48914.0,221493.0,897308.0,1534.0,Small,Middle
29341,1,0.1056,19,23,IL,I20,5194675.0,707898.0,2939105.0,2575.0,Small,Upper
29350,0,-0.1182,20,17,SC,I02,60158.0,68779.0,304731.0,876.0,Small,Lower-Middle
29351,0,-0.3596,4,38,PA,Unknown,280566.0,28988.0,128626.0,199.0,Small,Low
29356,0,0.1056,13,36,IL,I15,5194675.0,981652.0,3442223.0,1907.0,Small,Upper
29374,1,0.0858,4,260,NC,I22,919628.0,103230.0,396091.0,729.0,Large,Lower-Middle
29382,0,0.1056,16,52,IL,I09,5194675.0,153403.0,624877.0,1471.0,Medium,Middle
29392,0,0.227,1,215,MI,Unknown,263801.0,60203.0,250645.0,384.0,Medium,Low
29412,0,0.6907,4,36,MI,I27,1202362.0,40197.0,187670.0,469.0,Small,Low
29432,0,0.2401,6,17,NC,I27,919628.0,95039.0,385558.0,1243.0,Small,Lower-Middle
29440,1,0.2655,2,14,MN,I07,398552.0,183184.0,790789.0,1337.0,Small,Middle
29464,0,-0.8657,22,25,NC,I20,488406.0,346161.0,1305108.0,985.0,Small,Upper Middle
29488,0,1.41,27,100,MS,I12,245285.0,119952.0,489476.0,413.0,Medium,Lower-Middle
29491,0,0.3918,7,89,NY,I11,1585873.0,2636528.0,10554875.0,5776.0,Medium,Upper
29493,0,-0.1185,8,178,TX,I20,149610.0,78881.0,319751.0,536.0,Medium,Lower-Middle
29494,1,0.6907,1,28,MI,I19,1202362.0,234150.0,981302.0,782.0,Small,Middle
29502,0,0.4645,19,14,CA,I12,514453.0,99115.0,410773.0,758.0,Small,Lower-Middle
29522,0,0.5957,2,19,CA,I13,823318.0,148425.0,613861.0,872.0,Small,Middle
29545,0,0.4896,10,150,UT,I23,1029655.0,343319.0,1382351.0,1455.0,Medium,Upper Middle
29546,0,0.1056,8,64,IL,I20,5194675.0,107967.0,460283.0,666.0,Medium,Lower-Middle
29567,0,0.2747,3,105,AK,I27,55400.0,59961.0,234237.0,415.0,Medium,Low
29568,0,0.227,21,134,MI,I20,172188.0,145551.0,637660.0,674.0,Medium,Middle
29580,1,-0.3161,18,102,ND,I19,149778.0,400169.0,1609982.0,1948.0,Medium,Upper Middle
29582,0,-0.2664,1,10,SC,Unknown,68681.0,124998.0,463471.0,589.0,Micro,Lower-Middle
29586,0,0.0561,3,131,WI,I17,947735.0,197266.0,864757.0,807.0,Medium,Middle
29596,0,1.0891,7,106,GA,I21,179684.0,60843.0,261066.0,271.0,Medium,Low
29599,0,0.1056,33,23,IL,I11,5194675.0,1585738.0,5972003.0,2115.0,Small,Upper
29602,0,0.32,12,36687,TN,I20,626681.0,601995.0,2067640.0,1202.0,Large,Upper
29616,0,-0.0594,7,13,PA,I12,519445.0,306996.0,1170243.0,1473.0,Small,Upper Middle
29622,0,0.3749,20,115,TX,I02,2368139.0,417481.0,1681148.0,1667.0,Medium,Upper Middle
29626,0,-1.2375,21,73,PA,I19,43450.0,16920.0,67339.0,179.0,Medium,Low
29638,1,0.3749,6,122,TX,I22,2368139.0,590603.0,2309529.0,1564.0,Medium,Upper
29645,0,0.1056,6,37,IL,I09,5194675.0,2368860.0,8327226.0,2501.0,Small,Upper
29677,0,-0.4799,2,27,WI,I22,195408.0,142447.0,604484.0,591.0,Small,Middle
29680,0,0.149,2,13,TX,Unknown,782341.0,845312.0,3258211.0,2731.0,Small,Upper
29691,0,0.4333,6,10,PA,I15,88880.0,119820.0,537779.0,968.0,Micro,Lower-Middle
29695,0,-0.3407,5,56,GA,I23,265128.0,164302.0,682541.0,1420.0,Medium,Middle
29698,0,0.7194,22,22,FL,I13,2496435.0,212788.0,877582.0,1610.0,Small,Middle
29705,0,-0.8657,1,22,NC,Unknown,488406.0,10014.0,40390.0,27.0,Small,Low
29706,0,0.4554,2,37,MO,I20,319294.0,59712.0,238864.0,586.0,Small,Low
29710,0,0.8845,1,13,SC,Unknown,384504.0,231031.0,918835.0,1116.0,Small,Middle
29716,0,0.1787,1,27,TX,I10,455746.0,1210204.0,3717777.0,2257.0,Small,Upper
29728,0,0.7129,7,35,MI,I21,1820584.0,35824.0,154453.0,526.0,Small,Low
29730,0,-0.9264,18,139,TX,I24,194851.0,89737.0,380409.0,876.0,Medium,Lower-Middle
29738,1,0.819,1,13,GA,Unknown,920581.0,47629.0,193463.0,148.0,Small,Low
29756,0,-1.5204,16,22,NC,I27,46639.0,55743.0,223510.0,531.0,Small,Low
29759,1,0.401,1,21,NC,I27,159437.0,122064.0,523195.0,938.0,Small,Lower-Middle
29761,1,0.149,2,81,TX,Unknown,782341.0,227828.0,909253.0,1536.0,Medium,Middle
29786,0,-0.5635,2,51,SD,I21,169468.0,397055.0,1573554.0,1534.0,Medium,Upper Middle
29792,0,0.0842,7,36,MS,I21,27134.0,31440.0,122402.0,35.0,Small,Low
29793,0,0.1056,3,61,IL,I11,5194675.0,1019432.0,3793635.0,2225.0,Medium,Upper
29796,0,-0.8176,1,14,TX,I21,157107.0,20367.0,85118.0,407.0,Small,Low
29802,0,0.7764,8,7,MS,I12,47351.0,133920.0,572333.0,1193.0,Micro,Lower-Middle
29806,1,0.5411,1,11,CA,Unknown,9818605.0,122799.0,519707.0,809.0,Small,Lower-Middle
29811,0,0.3394,5,11,NE,I20,517110.0,180271.0,756729.0,1390.0,Small,Middle
29816,1,0.8253,1,22,OH,Unknown,1280122.0,124891.0,479638.0,509.0,Small,Lower-Middle
29828,0,0.4125,24,15,CA,I19,1781642.0,547232.0,2290072.0,2210.0,Small,Upper
29844,0,0.0558,8,40,CA,I14,805235.0,4533094.0,14743696.0,2408.0,Small,Upper
29845,0,0.3866,1,15,MN,Unknown,508640.0,181997.0,730330.0,571.0,Small,Middle
29846,0,-0.1406,12,38,IL,I22,515269.0,346127.0,1452842.0,1456.0,Small,Upper Middle
29868,0,0.1056,6,9,IL,I17,5194675.0,295463.0,1239007.0,1468.0,Micro,Upper Middle
29882,0,0.4125,1,11,CA,Unknown,1781642.0,547232.0,2290072.0,2210.0,Small,Upper
29887,0,0.7286,3,75,FL,I22,916542.0,170114.0,683462.0,788.0,Medium,Middle
29889,0,0.3749,5,12,TX,I26,1809034.0,445089.0,1778782.0,1977.0,Small,Upper Middle
29898,1,0.5766,2,19,OH,I27,1163414.0,1601754.0,5366174.0,2596.0,Small,Upper
29916,0,0.153,19,84,WA,I09,1931249.0,296587.0,1094660.0,783.0,Medium,Upper Middle
29920,0,0.7062,3,51,GA,I21,691893.0,187176.0,769368.0,1253.0,Medium,Middle
29921,0,0.446,3,19,MI,I12,160248.0,282509.0,1055599.0,760.0,Small,Upper Middle
29926,0,0.3749,1,60,TX,Unknown,2368139.0,215689.0,785501.0,855.0,Medium,Middle
29930,0,0.1056,34,64,IL,I22,916924.0,292005.0,1168457.0,1428.0,Medium,Upper Middle
29935,1,0.8537,4,17,CA,I17,1510271.0,693037.0,2779117.0,1231.0,Small,Upper
29951,0,0.2785,31,127,PA,I13,1526006.0,2606715.0,8728343.0,2699.0,Medium,Upper
29959,0,-0.7052,10,27,MS,I12,28886.0,23464.0,93899.0,275.0,Small,Low
29962,0,-0.004,18,19,MD,I12,244826.0,43510.0,180271.0,592.0,Small,Low
29966,0,0.4332,4,27,VA,I20,1081726.0,1376898.0,5277555.0,1560.0,Small,Upper
29967,0,0.1056,9,2,IL,I23,5194675.0,1262959.0,4114025.0,1111.0,Micro,Upper
29969,0,0.3749,15,20,TX,I07,2368139.0,417481.0,1681148.0,1667.0,Small,Upper Middle
30012,1,-0.2754,2,31,MD,I07,147430.0,344246.0,1408116.0,1831.0,Small,Upper Middle
30014,1,-0.1249,8,33,TX,I27,1714773.0,172037.0,703493.0,1175.0,Small,Middle
30063,0,0.9627,15,19,MI,I27,59173.0,27661.0,113729.0,163.0,Small,Low
30069,0,0.4352,11,7,OH,I27,1163414.0,301162.0,1263373.0,1258.0,Micro,Upper Middle
30074,0,0.8138,32,7,GA,I13,688078.0,2060997.0,7256682.0,2643.0,Micro,Upper
30085,0,-0.6972,6,24,TX,I21,800647.0,180011.0,722906.0,1095.0,Small,Middle
30097,0,0.2147,4,254,MO,I20,218733.0,100097.0,406824.0,833.0,Large,Lower-Middle
30118,1,0.3413,1,70,TX,Unknown,1024266.0,280101.0,1207492.0,1385.0,Medium,Upper Middle
30131,0,0.5411,2,313,CA,Unknown,9818605.0,1265439.0,4491829.0,1944.0,Large,Upper
30140,0,0.278,23,92,MN,I20,36651.0,93842.0,395866.0,550.0,Medium,Lower-Middle
30149,0,-0.3588,19,26,LA,I23,343829.0,43092.0,179655.0,325.0,Small,Low
30169,1,0.1805,10,52,TX,I19,1809034.0,68726.0,274695.0,383.0,Medium,Lower-Middle
30175,0,0.6907,3,545,MI,I15,1202362.0,559210.0,2328733.0,1783.0,Large,Upper
30180,1,-1.2589,1,24,NC,Unknown,238318.0,301516.0,1279905.0,1660.0,Small,Upper Middle
30199,0,0.7818,8,9,OH,I24,535153.0,167271.0,681098.0,476.0,Micro,Middle
30222,0,0.6284,21,31,CA,I15,3095313.0,1234191.0,4989981.0,1868.0,Small,Upper
30236,0,-1.001,4,40,MN,I01,64013.0,292719.0,1217126.0,1567.0,Small,Upper Middle
30244,1,0.5411,4,15,CA,Unknown,9818605.0,700739.0,2832257.0,2434.0,Small,Upper
30254,0,0.0561,5,15,WI,I15,947735.0,156116.0,659523.0,680.0,Small,Middle
30259,0,0.4648,17,63,FL,I13,1320134.0,379644.0,1528433.0,1976.0,Medium,Upper Middle
30260,1,0.6907,3,12,MI,I15,1202362.0,261214.0,1052361.0,1177.0,Small,Upper Middle
30270,1,0.5053,1,64,SC,Unknown,187126.0,200163.0,839961.0,1288.0,Medium,Middle
30273,0,0.5411,4,26,CA,Unknown,9818605.0,1265439.0,4491829.0,1944.0,Small,Upper
30274,0,-0.3561,2,104,MI,I26,52293.0,15804.0,73694.0,132.0,Medium,Low
30280,0,0.7194,26,136,FL,I21,2496435.0,679607.0,2569028.0,2597.0,Medium,Upper
30290,0,-0.1249,3,6,TX,I27,1714773.0,274990.0,1130781.0,1418.0,Micro,Upper Middle
30302,1,0.2401,6,28,NC,I24,919628.0,330920.0,1349363.0,815.0,Small,Upper Middle
30307,0,0.4039,25,68,NC,I23,206086.0,186185.0,799233.0,1061.0,Medium,Middle
30312,0,-0.1959,10,64,PA,I19,49762.0,53300.0,218715.0,432.0,Medium,Low
30339,0,0.677,10,58,CA,I08,3010232.0,1355290.0,4998782.0,2461.0,Medium,Upper
30370,0,0.8253,17,43,OH,I23,1280122.0,416463.0,1644682.0,1126.0,Small,Upper Middle
30372,0,0.8643,1,16,CA,Unknown,1418788.0,310077.0,1280141.0,898.0,Small,Upper Middle
30381,0,-0.2097,3,10,PA,I21,1223348.0,79836.0,309686.0,505.0,Micro,Lower-Middle
30389,0,-0.4597,1,43,IL,Unknown,295266.0,135273.0,543797.0,761.0,Small,Lower-Middle
30416,0,-0.6984,22,77,MN,I16,42239.0,145958.0,622452.0,846.0,Medium,Middle
30419,0,-0.1704,9,56,NC,Unknown,900993.0,425594.0,1709378.0,1935.0,Medium,Upper Middle
30432,0,0.1007,29,12,MO,I27,998954.0,96233.0,353239.0,506.0,Small,Lower-Middle
30434,0,0.3849,27,92,MI,I26,344791.0,279788.0,1210502.0,602.0,Medium,Upper Middle
30456,0,0.7132,7,57,MI,I27,602622.0,188789.0,785971.0,859.0,Medium,Middle
30471,0,-0.6033,5,80,WI,I20,248007.0,362846.0,1410703.0,1194.0,Medium,Upper Middle
30478,1,0.1056,19,17,IL,I20,5194675.0,107967.0,460283.0,666.0,Small,Lower-Middle
30483,1,0.0978,2,111,SC,Unknown,451225.0,356691.0,1419816.0,1403.0,Medium,Upper Middle
30487,0,0.4125,1,21,CA,Unknown,1781642.0,1180491.0,4553536.0,1511.0,Small,Upper
30488,0,0.4801,16,26,SC,I19,226073.0,115453.0,490503.0,1202.0,Small,Lower-Middle
30508,1,0.1126,13,24,IN,I08,355329.0,104565.0,451823.0,392.0,Small,Lower-Middle
30511,0,0.7132,5,13,MI,I05,602622.0,167012.0,689988.0,651.0,Small,Middle
30513,1,-0.631,1,100,TX,I27,120877.0,13124.0,56726.0,169.0,Medium,Low
30536,0,-0.7147,21,43,PA,I20,153990.0,771.0,3146.0,14.0,Small,Low
30543,0,0.4215,9,60,SC,I13,384504.0,435292.0,1686183.0,1877.0,Medium,Upper Middle
30546,0,0.0075,3,361,TN,I27,123010.0,4930.0,20655.0,29.0,Large,Low
30550,0,0.1007,20,2,MO,Unknown,998954.0,336043.0,1334211.0,1001.0,Micro,Upper Middle
30553,0,0.3749,21,862,TX,I27,2368139.0,423532.0,1723441.0,1231.0,Large,Upper Middle
30565,0,0.677,32,8,CA,I26,3010232.0,487825.0,1888853.0,1336.0,Micro,Upper Middle
30568,0,-0.5977,6,14,PA,I13,268100.0,33893.0,134531.0,243.0,Small,Low
30592,0,1.0284,1,21,GA,I22,259424.0,124904.0,514309.0,695.0,Small,Lower-Middle
30594,1,0.1895,21,172,SC,I27,177843.0,78058.0,307958.0,579.0,Medium,Lower-Middle
30617,0,-0.6325,35,18,AR,Unknown,382748.0,331087.0,1175828.0,988.0,Small,Upper Middle
30631,0,-0.4178,1,29,SC,I07,269291.0,141965.0,602464.0,1160.0,Small,Middle
30635,0,0.5053,2,118,SC,I20,187126.0,23824.0,101214.0,192.0,Medium,Low
30641,0,0.1056,2,9,IL,I27,5194675.0,156082.0,610747.0,531.0,Micro,Middle
30648,0,0.6907,34,73,MI,I13,1202362.0,711268.0,2811128.0,1867.0,Medium,Upper
30652,0,0.4271,22,17,MN,I15,330844.0,224127.0,880509.0,1227.0,Small,Middle
30662,0,0.237,2,57,PA,Unknown,799874.0,391257.0,1502346.0,836.0,Medium,Upper Middle
30671,0,0.3866,28,68,MN,I27,508640.0,91770.0,386914.0,342.0,Medium,Lower-Middle
30679,1,-0.2097,3,120,PA,I22,1223348.0,317972.0,1323255.0,745.0,Medium,Upper Middle
30683,0,0.1016,1,3,OH,Unknown,230041.0,422695.0,1643426.0,2046.0,Micro,Upper Middle
30692,1,-0.1249,7,16,TX,I13,1714773.0,324017.0,1235253.0,1229.0,Small,Upper Middle
30702,0,-0.0451,1,141,MN,Unknown,32727.0,67299.0,282476.0,312.0,Medium,Lower-Middle
30703,1,-0.8789,1,13,GA,Unknown,21356.0,52341.0,209079.0,528.0,Small,Low
30717,0,0.7132,26,11,MI,Unknown,602622.0,338983.0,1386001.0,1414.0,Small,Upper Middle
30725,0,0.32,1,70,TN,I02,626681.0,295779.0,991628.0,1073.0,Medium,Middle
30729,0,-0.7276,5,9,WI,I23,84345.0,31560.0,123191.0,176.0,Micro,Low
30732,0,0.1011,22,192,TX,I22,4092459.0,29563.0,121311.0,80.0,Medium,Low
30740,0,-0.9347,5,17,TX,I17,774769.0,125925.0,504296.0,1252.0,Small,Lower-Middle
30746,0,0.8138,11,17,GA,I23,132403.0,125954.0,523254.0,521.0,Small,Lower-Middle
30766,0,0.3749,3,29,TX,I11,2368139.0,590603.0,2309529.0,1564.0,Small,Upper
30780,0,0.1882,2,20,MO,I27,674158.0,614803.0,2391636.0,1074.0,Small,Upper
30790,0,0.2339,9,8,OR,I27,529710.0,315376.0,1272398.0,1233.0,Micro,Upper Middle
30795,1,0.0978,23,295,SC,I11,451225.0,356691.0,1419816.0,1403.0,Large,Upper Middle
30804,0,0.3873,17,65,TX,I26,116927.0,58520.0,243047.0,574.0,Medium,Low
30810,1,-0.1704,1,59,NC,Unknown,900993.0,67580.0,273309.0,467.0,Medium,Lower-Middle
30811,0,0.5957,17,537,CA,I27,823318.0,47482.0,200906.0,689.0,Large,Low
30814,1,0.3777,4,29,TX,I20,662614.0,106700.0,427014.0,665.0,Small,Lower-Middle
30831,0,0.1011,28,176,TX,Unknown,4092459.0,162586.0,601298.0,394.0,Medium,Middle
30835,0,0.5733,21,68,NY,I27,304204.0,357267.0,1436036.0,1826.0,Medium,Upper Middle
30861,0,0.8138,16,22,GA,I23,688078.0,83975.0,334655.0,639.0,Small,Lower-Middle
30872,1,0.5401,1,2,NM,Unknown,662564.0,4592.0,20014.0,23.0,Micro,Low
30874,0,0.1787,4,458,TX,I18,455746.0,1210204.0,3717777.0,2257.0,Large,Upper
30875,0,0.3749,18,58,TX,I22,2368139.0,74642.0,293811.0,511.0,Medium,Lower-Middle
30908,1,0.7903,1,96,GA,Unknown,110527.0,88434.0,365098.0,609.0,Medium,Lower-Middle
30912,1,-0.1424,1,24,IL,I20,703462.0,68177.0,315815.0,545.0,Small,Lower-Middle
30927,1,0.0978,3,28,SC,I11,284307.0,258592.0,1129831.0,920.0,Small,Upper Middle
30969,0,-0.1424,4,9,IL,I11,703462.0,262526.0,1031375.0,1047.0,Micro,Middle
30972,0,-0.2097,2,15,PA,I11,1223348.0,376115.0,1428638.0,1107.0,Small,Upper Middle
30996,0,-0.3986,32,13,OK,I27,603403.0,42743.0,183715.0,194.0,Small,Low
31007,0,0.2401,1,43,NC,Unknown,919628.0,94046.0,405198.0,654.0,Small,Lower-Middle
31014,0,0.1004,1,14,CO,Unknown,4436.0,3319.0,16905.0,106.0,Small,Low
31017,0,-1.0047,1,64,WI,I24,84345.0,47691.0,214662.0,414.0,Medium,Low
31018,0,0.3102,8,50,TX,I11,585375.0,585783.0,2275868.0,2047.0,Small,Upper
31019,1,-0.6094,25,64,MN,I23,200226.0,173074.0,692440.0,737.0,Medium,Middle
31023,0,0.1011,47,603,TX,I12,4092459.0,833526.0,3286499.0,2468.0,Large,Upper
31030,0,0.3849,3,123,MI,I27,1820584.0,463682.0,1831250.0,1598.0,Medium,Upper Middle
31037,0,0.2401,24,56,NC,I11,919628.0,358055.0,1540127.0,1258.0,Medium,Upper Middle
31038,0,0.5821,6,8,IN,Unknown,903393.0,140072.0,577833.0,1505.0,Micro,Lower-Middle
31046,0,0.677,3,43,CA,I26,3010232.0,137407.0,568709.0,1751.0,Small,Lower-Middle
31047,0,-0.1249,12,466,TX,I19,1714773.0,47585.0,207542.0,353.0,Large,Low
31048,0,0.1056,11,20,IL,I02,5194675.0,707898.0,2939105.0,2575.0,Small,Upper
31051,1,0.3749,7,29,TX,I07,2368139.0,664862.0,2577467.0,1463.0,Small,Upper
31054,0,0.3749,10,30,TX,I22,2368139.0,457627.0,1831103.0,1717.0,Small,Upper Middle
31057,0,0.6859,34,45,MI,I22,840978.0,56320.0,243195.0,599.0,Small,Low
31059,0,0.1056,19,32,IL,I22,5194675.0,707898.0,2939105.0,2575.0,Small,Upper
31072,0,-0.6972,28,404,GA,I27,26424.0,21000.0,88372.0,323.0,Large,Low
31087,0,0.3749,6,11,TX,I20,2368139.0,780320.0,2883360.0,1684.0,Small,Upper
31095,0,-0.5977,16,89,PA,I11,268100.0,170894.0,687343.0,502.0,Medium,Middle
31103,0,-0.1301,1,11,IN,Unknown,117671.0,130854.0,513960.0,691.0,Small,Lower-Middle
31116,0,0.1056,11,21,IL,I13,5194675.0,2368860.0,8327226.0,2501.0,Small,Upper
31117,0,-0.449,17,53,MO,I01,65359.0,99591.0,407034.0,794.0,Medium,Lower-Middle
31124,0,0.2225,2,120,MD,Unknown,805029.0,115778.0,479910.0,209.0,Medium,Lower-Middle
31129,0,0.7129,15,22,MI,I08,1820584.0,1194416.0,4418399.0,1053.0,Small,Upper
31134,0,0.292,21,26,AZ,I27,3817117.0,35207.0,145543.0,371.0,Small,Low
31142,0,0.1011,7,12,TX,I15,4092459.0,306527.0,1257513.0,1648.0,Small,Upper Middle
31143,0,-0.2152,18,12,IL,I20,197465.0,6422.0,27845.0,81.0,Small,Low
31151,1,0.1056,2,18,IL,I20,703462.0,1073560.0,3802311.0,1457.0,Small,Upper
31158,0,0.1056,24,3,IL,Unknown,5194675.0,280319.0,1155690.0,1444.0,Micro,Upper Middle
31167,1,0.6996,3,29,CO,I24,299630.0,156660.0,678587.0,1412.0,Small,Middle
31170,0,-0.1406,4,40,IL,I27,515269.0,74976.0,352141.0,704.0,Small,Lower-Middle
31182,0,-0.2816,2,25,WI,Unknown,488073.0,314847.0,1236981.0,1043.0,Small,Upper Middle
31188,0,0.4184,9,80,VA,I27,402002.0,160794.0,683303.0,1489.0,Medium,Middle
31209,0,0.4271,2,63,MN,I27,330844.0,203157.0,838690.0,703.0,Medium,Middle
31211,0,0.7194,21,692,FL,I25,2496435.0,8143.0,31101.0,76.0,Large,Low
31213,0,-0.2369,25,33,MI,I20,180967.0,188861.0,812043.0,1213.0,Small,Middle
31239,0,0.401,2,60,NC,I27,159437.0,142055.0,589353.0,920.0,Medium,Middle
31245,1,0.2923,1,98,DC,Unknown,601723.0,1356521.0,5457538.0,2768.0,Medium,Upper
31254,0,-0.571,7,95,ND,I23,61675.0,173198.0,700819.0,1327.0,Medium,Middle
31277,1,0.8821,21,51,GA,I11,805321.0,697424.0,2745324.0,2889.0,Medium,Upper
31282,0,0.5411,1,36,CA,Unknown,9818605.0,1972595.0,7136154.0,2043.0,Small,Upper
31302,0,0.1226,4,49,MO,I14,998954.0,267866.0,1045136.0,1212.0,Small,Middle
31306,0,0.6721,6,295,OH,I27,541781.0,211528.0,739652.0,365.0,Large,Middle
31310,0,0.5766,10,67,OH,I27,1163414.0,100631.0,421482.0,619.0,Medium,Lower-Middle
31311,0,0.3749,17,1633,TX,Unknown,2368139.0,231092.0,960380.0,1359.0,Large,Middle
31314,0,0.2225,30,2,MD,Unknown,620961.0,231122.0,916838.0,957.0,Micro,Middle
31316,0,0.1513,1,21,NE,Unknown,58607.0,119060.0,503273.0,747.0,Small,Lower-Middle
31321,0,0.3413,9,62,TX,I23,1024266.0,217514.0,936534.0,555.0,Medium,Middle
31325,0,0.1011,1,89,TX,Unknown,4092459.0,569101.0,2226290.0,744.0,Medium,Upper
31353,0,-0.0671,8,32,MI,I27,425790.0,187061.0,825161.0,1151.0,Small,Middle
31358,0,0.7129,11,10,MI,I11,1820584.0,1194416.0,4418399.0,1053.0,Micro,Upper
31366,0,0.7132,21,25,MI,I12,602622.0,53973.0,236819.0,730.0,Small,Low
31369,0,0.3197,1,17,FL,Unknown,1145956.0,293831.0,1189292.0,2091.0,Small,Upper Middle
31380,0,0.2681,16,15,NM,I23,40246.0,463.0,2035.0,9.0,Small,Low
31392,0,0.2147,3,12,MO,Unknown,998954.0,336504.0,1331429.0,1342.0,Small,Upper Middle
31401,1,0.8483,1,312,CA,Unknown,2035210.0,181399.0,746650.0,770.0,Large,Middle
31403,1,0.7132,6,28,MI,I27,602622.0,607923.0,2498622.0,1328.0,Small,Upper
31409,1,0.3749,2,17,TX,I13,2368139.0,452629.0,1849272.0,1572.0,Small,Upper Middle
31410,0,0.1653,4,65,SC,I14,160099.0,39195.0,160648.0,105.0,Medium,Low
31418,0,0.4332,10,71,VA,I20,312311.0,125164.0,519225.0,882.0,Medium,Lower-Middle
31419,1,-0.569,1,41,IL,Unknown,113924.0,29184.0,121104.0,217.0,Small,Low
31426,0,0.7208,32,11,LA,I07,440171.0,137044.0,551324.0,664.0,Small,Lower-Middle
31431,0,0.7319,6,49,NY,I09,372813.0,207700.0,872662.0,1544.0,Small,Middle
31447,0,0.5313,4,82,MN,I23,238136.0,118733.0,521488.0,1151.0,Medium,Lower-Middle
31449,0,0.2229,3,20,TN,I27,927644.0,130374.0,518600.0,118.0,Small,Lower-Middle
31450,0,0.6907,1,18,MI,Unknown,1202362.0,411489.0,1307538.0,555.0,Small,Upper Middle
31454,0,0.5766,15,11,OH,I11,1163414.0,1601754.0,5366174.0,2596.0,Small,Upper
31456,1,0.7062,1,11,GA,Unknown,920581.0,1913802.0,6046434.0,2572.0,Small,Upper
31468,1,-0.2876,4,61,IA,I22,33704.0,36402.0,144705.0,231.0,Medium,Low
31481,0,0.4454,28,23,CA,I13,423895.0,306643.0,1295845.0,2121.0,Small,Upper Middle
31491,0,0.0858,12,10,NC,I17,919628.0,305427.0,1190509.0,1597.0,Micro,Upper Middle
31495,0,-0.2278,1,33,DE,Unknown,538479.0,919691.0,3162194.0,2120.0,Small,Upper
31502,0,-0.7831,12,36,WI,I20,101633.0,72986.0,307767.0,369.0,Small,Lower-Middle
31503,0,0.1056,4,29,IL,I27,5194675.0,2368860.0,8327226.0,2501.0,Small,Upper
31524,0,-0.3581,26,24,PA,I12,127089.0,155864.0,653962.0,1045.0,Small,Middle
31526,0,-0.3986,4,313,OK,I23,603403.0,156170.0,646888.0,1064.0,Large,Middle
31529,1,1.3643,8,60,GA,I22,132403.0,85937.0,355712.0,819.0,Medium,Lower-Middle
31535,0,0.6859,22,20,MI,I23,840978.0,264146.0,1077392.0,602.0,Small,Upper Middle
31537,0,0.2965,9,12,MD,I11,971777.0,1158506.0,4208295.0,2387.0,Small,Upper
31547,0,0.6907,8,154,MI,I19,1202362.0,245549.0,963715.0,1364.0,Medium,Middle
